FMID,MarketName,Street,City,County,State,zip,x,y,Location,updateTime
1001998,HCCC Farmers Market,HMONG CULTURAL & COMMUNITY CENTER PARKING LOT,La Crosse,La Crosse,Wisconsin,54601,-91.2287,43.7839,,2009-01-01T00:00:00Z
1008262,Alleghany Farmers Market,HWY 18 N,Sparta,Alleghany,North Carolina,28675,-81.122593,36.503003,Local government building grounds,2014-08-06T11:14:07Z
1000871,Sutherland Farmers Market,"HWY 30,",Sutherland,Lincoln,Nebraska,69165,-101.131,41.1563,,May 17 2010  6:52PM
1009990,Newton County Farmer's Market,HWY 7 Court St.,Jasper,Newton,Arkansas,72641,-93.186362,36.008513,Local government building grounds,2015-09-04T11:06:51Z
1011287,Sustain Greenville Farmer's Market,HWY 76 and Parkview Drive,Greenville,Outagamie,Wisconsin,54942,-88.5364948,44.3026751,,2017-05-06T12:25:07Z
1000421,Melbourne Farmers Market,HYW 69 E,Melbourne,Izard,Arkansas,72556,-91.9085,36.0595,,2009-01-01T00:00:00Z
1005239,The Northeast Bronx Community  Farmers Market,Haffen Park Hammersley & Wickham Avenues,New York,Bronx,New York,10469,-73.8392,40.8728,Local government building grounds,2015-02-03T01:24:24Z
1001403,Beaverton Farmers Market,Hall Blvd.,Beaverton,Washington,Oregon,97075,-122.805002,45.484265,,2016-07-07T05:12:14Z
1005716,Wakefield Farmer's Market,Hall Park,Wakefield,Middlesex,Massachusetts,01880,-71.079174,42.507127,,2018-03-06T03:53:43Z
1003038,Santa Paula CFM,Hallock and Telegraph,Santa Paula,Ventura,California,93013,-119.106,34.3817,,2009-01-01T00:00:00Z
1004727,Bushwick Farmers' Market,Halsey Street and Broadway,Brooklyn,Kings,New York,11233,-73.914932,40.68543,Other,2014-06-05T08:56:38Z
1005591,Bushwick Farmers' Market at Maria Hernandez Park,Halsey Street and Wilson Avenue,Brooklyn,Kings,New York,11237,-73.9253,40.702826,,2016-12-07T09:08:10Z
1001012,Hamilton Park Neighborhood Association Farmers' Market,Hamilton Park,Jersey City,Hudson,New Jersey,07302,-74.0451,40.7278,Local government building grounds,2015-05-06T05:11:18Z
1012057,The Silver City Farmers' Market,Hamilton Street and Hopewell St,Taunton,Bristol,Massachusetts,02780,-71.094872,41.913428,,2018-04-06T11:51:24Z
1004545,Dahlonega Farmers Market,Hancock Park,Dahlonega,Lumpkin,Georgia,30533,-83.985219,34.533726,Local government building grounds,2016-07-03T09:47:09Z
1009949,Milton Farmers' Market,Hannaford Plaza,Milton,Chittenden,Vermont,VT,-73.122141,44.623093,Private business parking lot,2015-03-04T03:02:43Z
1002089,Anderson Happy Valley Farmers Market,Happy Valley Rd.,Anderson,Shasta,California,96007,-122.408,40.4487,,2009-01-01T00:00:00Z
1008955,Northeast Harbor Farmers' Market,Harbor Drive,Northeast Harbor,Hancock,Maine,04662,-68.285231,44.293309,,2016-11-03T03:46:04Z
1012143,Rockland Farmers' Market,Harbor Park,Rockland,Knox,Maine,04841,-69.108468,44.1011505,,2018-06-06T03:46:36Z
1003660,Harbor Springs Farmers' Market,Harbor Springs High School,Harbor Springs,Emmet,Michigan,49740,-84.989643,45.429507,Closed-off public street,2015-02-03T11:25:36Z
1003095,Middletown Farmers Market,"Hardester's Market Shopping Center, Off of Hwy. 29",Kelseyville,Lake,California,95451,-122.56,38.7911,,2009-01-01T00:00:00Z
1000660,Roseville Square Farmers Market,Harding & Douglas St.,Roseville,Placer,California,95678,-121.311,38.6978,,2009-01-01T00:00:00Z
1006158,The Ga Farmers Market at The Village at Harmony Crossing,Harmony Crossing,Eatonton,Putnam,Georgia,31024,-83.268173,33.423574,Other,2015-02-03T10:44:59Z
1003601,Harpers Ferry Farmers Market,Harpers Ferry Conservation Park,Harpers Ferry,Allamakee,Iowa,52146,-91.4756,43.2695,,2009-01-01T00:00:00Z
1012404,Port Orchard Farmers Market,Harrison Ave & Bay St,Port Orchard,Kitsap,Washington,98366,-122.634025,47.542163,,2016-11-07T09:57:26Z
1004404,Harrison Grange,Harrison Grange Park in Harrison,Harrison,Benewah,Idaho,83833,-116.785,47.4587,,2009-01-01T00:00:00Z
1003990,Hemet Farmers Market,Harvard Street & Latham Street,Hemet,Riverside,California,92543,-116.970574,33.7493741,Closed-off public street,2014-05-06T09:21:56Z
1004678,Pittsfield Farmers' Market,Hathorn Park,Pittsfield,Somerset,Maine,04967,-69.385164,44.784622,Other,2014-12-05T02:53:56Z
1000084,Williamsburg Greenmarket,Havemeyer & Broadway,Brooklyn,Kings,New York,11211,-73.959382,40.70867,Other,2014-11-07T03:10:23Z
1004686,Zionsville Farmers Market,Hawthorne & Main Street,Zionsville,Boone,Indiana,46077,-86.2612,39.9491,,2009-01-01T00:00:00Z
1001019,Sakakewea Farmers Market of Hazen,Hayzen All Seasons Arena parking lot,Hazen,Mercer,North Dakota,58547,-101.627,47.3006,,2009-01-01T00:00:00Z
1011579,Shannon County Farmers' Market,Hc 2 Box 210,Eminence,Shannon,Missouri,65466,-91.357635,37.1506044,,2015-04-08T10:44:46Z
1006262,Fitchburg/Burbank Campus Farmers Market,"Health Alliance Hospital, Burbank Campus",Fitchburg,Worcester,Massachusetts,01420,-71.8059,42.598,,2011-01-01T00:00:00Z
1004378,McClusky Farmers Market,"Heart Park south of Hwy 200, 1 block west of Main Street",McClusky,Sheridan,North Dakota,58463,-100.443131,47.485154,Local government building grounds,2015-08-03T09:45:27Z
1004529,Yellowstone Valley Farmers Market,Heart of N. 29th & 2nd Ave. N.,Billings,Yellowstone,Montana,59101,-108.506583,45.782952,,2018-05-06T04:54:49Z
1007105,Plaza Farmers Market,Heights Plaza Shopping Center,Pittsburgh,Allegheny,Pennsylvania,15065,-79.7092,40.5829,,2009-01-01T00:00:00Z
1010870,Sawmills Farmers Market,Helena Street and Sawmills School Road,Sawmills,Caldwell,North Carolina,28630,-81.4754612,35.8244543,,2017-03-02T01:56:27Z
1005917,Henry County Farmers Market,Henry County Fairgrounds,Paris,Henry,Tennessee,38242,-88.3112,36.3051,,2009-01-01T00:00:00Z
1006891,Henry Street Farmers Market,Henry Street,Edgerton,Rock,Wisconsin,53534,-89.0697,42.8348,,May 26 2010  3:06PM
1006945,Scituate,"Henry Turner Bailey Rd. and Country Way, North Scituate",Scituate,Plymouth,Massachusetts,02066,-70.7863,42.2188,,2011-01-01T00:00:00Z
1002388,Olathe Farmers Market,Heritage Center,Olathe,Johnson,Kansas,66061,-94.7454,38.8538,,2009-01-01T00:00:00Z
1004154,Altoona Farmers Market,Heritage Plaza,Altoona,Blair,Pennsylvania,16601,-78.2462,40.6787,,2009-01-01T00:00:00Z
1002801,Zeeland Main Place Market,"Heritage Square, Corner of Elm St. & Main Ave.",Zeeland,Ottawa,Michigan,49464,-86.0165,42.8123,,2009-01-01T00:00:00Z
1003261,Hermiston Farmers Market,Hermiston Conference Center Parking Lot,Hermiston,Umatilla,Oregon,97838,-119.289,45.8376,,2009-01-01T00:00:00Z
1006443,Oakdale Farmers Market,Hershey's Visitor Center,Modesto,Stanislaus,California,95353,-120.815,37.7761,,2009-01-01T00:00:00Z
1002249,Mountain Home Farmers Market,Hickory Park,Mountain Home,Baxter,Arkansas,72653,-92.3724,36.3385,,2009-01-01T00:00:00Z
1012364,Missoula Farmers Market,Higgins and Alder,Missoula,Missoula,Montana,59801,-113.9922681,46.8750586,,2016-08-07T02:05:57Z
1002962,Oskaloosa Farmers Market II,"High Ave. W., N. side of Hy-Vee Parking Lot",Oskaloosa,Mahaska,Iowa,52577,-92.6495,41.2951,,Apr 16 2010  4:38PM
1012460,Saratoga Farmers' Market - Outdoor Market (May-October),"High Rock Park, High Rock Park Ave",Saratoga Springs,Saratoga,New York,12866,-73.781149,43.085525,,2016-11-07T10:15:01Z
1008416,City of Holyoke Farmers' Market,High St and Dwight St,Holyoke,Hampden,Massachusetts,01040,-72.608042,42.20662,Closed-off public street,2015-01-06T10:57:19Z
1012736,Williams County Farmer's Market,High Street,Bryan,Williams,Ohio,43506,-84.551292,41.474364,,2018-03-07T12:20:42Z
1010981,Hamilton's Historic Farmers Market,High Street,Hamilton,Butler,Ohio,45011,-84.562816,39.399525,,2017-02-03T04:54:21Z
1004882,Baldwin City Farmers' Market,High Street (Downtown),Baldwin City,Douglas,Kansas,66006,-95.188036,38.774763,Other,2013-05-05T01:12:47Z
1009979,Worthington Farmers Market,High Street between 161 and New England Street.,Worthington,Franklin,Ohio,43085,-83.01812,40.087885,Other,2015-07-04T06:23:17Z
1002141,Forrest City Farmers Market,Highway 1,Forrest City,St. Francis,Arkansas,72335,-90.7874,35.0204,,2009-01-01T00:00:00Z
1006182,Camden Farmers Market,Highway 10 Bypass,Camden,Wilcox,Alabama,36726,-87.3034,32.0051,,2009-01-01T00:00:00Z
1006809,Ellsworth Farmers Market,Highway 10 and Wall Street,Ellsworth,Pierce,Wisconsin,54011,-92.469611,44.733559,Other,2015-05-03T01:25:44Z
1004113,Salmonberry Naturals Organic Farmers Market,Highway 126 and Quince Street,Florence,Lane,Oregon,97439,-124.101,43.9746,,2009-01-01T00:00:00Z
1006369,LaMoure Farmers Market,Highway 13,LaMoure,LaMoure,North Dakota,58458,-98.286373,46.354362,Other,2015-10-04T12:13:22Z
1006121,Powell County Farmers Market,Highway 15,Clay City,Powell,Kentucky,40312,-83.9343,37.8648,,2009-01-01T00:00:00Z
1001952,Shelby County Farmer's Market,Highway 15 N.,Shelbina,Shelby,Missouri,63468,-92.037706,39.705866,Other,2013-04-05T03:02:47Z
1007635,St. Cloud Area Farmers Market I,"Highway 15, North, Sartell",St. Cloud,Stearns,Minnesota,56301,-94.1652,45.5574,,2009-01-01T00:00:00Z
1005355,Rockcastle County Farmers Market  II,"Highway 150, Brodhead Fairgrounds",Brodhead,Rockcastle,Kentucky,40409,-84.4205,37.3916,,2009-01-01T00:00:00Z
1006676,Jefferson Farmers Market,Highway 151,Jefferson,Chesterfield,South Carolina,29718,-80.3824,34.6717,,2009-01-01T00:00:00Z
1001099,Webster County Farmers Market,Highway 182,Eupora,Webster,Mississippi,39744,-89.2656,33.5407,,2009-01-01T00:00:00Z
1008671,Owensville Farmers' Market,Highway 19,Owensville,Gasconade,Missouri,65453,-91.487223,38.352367,Local government building grounds,2015-03-06T02:36:55Z
1003114,North Central Farmers Market,Highway 20 & Harrington St. East,Johnstown,Brown,Nebraska,69214,-99.8647,42.5458,,2009-01-01T00:00:00Z
1001728,Stockton Farmers Market II,Highway 20 and Rush Street,Stockton,Jo Daviess,Illinois,61085,-90.011323,42.357096,,2013-02-05T10:58:44Z
1002104,Frisco City Farmers Market,Highway 21,Frisco City,Monroe,Alabama,36445,-87.4002,31.435,,May  1 2010 10:37PM
1001363,Lowndes County Farmers Market,Highway 21 South,Hayneville,Lowndes,Alabama,36040,-86.6811,32.1887,,2009-01-01T00:00:00Z
1006241,"The Farmers Market Association of Taylor County, Inc","Highway 210, Animal Shelter Road, Campbellsville",Campbellsville,Taylor,Kentucky,42718,-85.377,37.3513,,2009-01-01T00:00:00Z
1003650,Curtis Farmers Market,Highway 231 & Center Avenue,Curtis,Frontier,Nebraska,69025,-100.515,40.6311,,2009-01-01T00:00:00Z
1000738,Truckee CFM,Highway 267 at Estates Drive,Truckee,Nevada,California,95604,-120.19,39.3533,,2009-01-01T00:00:00Z
1000653,King's Beach Farmers Market,Highway 28 & Coon St.,Kings Beach,Placer,California,96143,-120.15,39.15,,2009-01-01T00:00:00Z
1003093,Kelseyville Steele Winery Farmers Market,Highway 29 & Thomas Dr.,Kelseyville,Lake,California,95451,-122.876,38.9971,,2009-01-01T00:00:00Z
1005428,Barker's Island Farmers Market,Highway 2\53 & Marina Drive,Superior,Douglas,Wisconsin,54880,-92.0621,46.722392,,2016-12-03T05:30:23Z
1001226,Hayfork Farmers Market,Highway 3 across from U.S. Post Office,Hayfork,Trinity,California,96041,-122.372,40.6825,,2009-01-01T00:00:00Z
1000553,Opp Farmers Market,Highway 331,Opp,Covington,Alabama,36467,-86.2571,31.2807,,2009-01-01T00:00:00Z
1007430,Crenshaw County Farmers Market,Highway 331 in Midtown,Luverne,Crenshaw,Alabama,36049,-86.2846,31.7433,,2009-01-01T00:00:00Z
1012249,Madison Farmers Market,Highway 40 E. and 1st St.,Madison,Lac qui Parle,Minnesota,56256,-96.1754168,45.0087575,,2016-05-07T03:18:40Z
1003212,Eagle River Farmers' Market,Highway 45 North of the Bridge,Eagle River,Vilas,Wisconsin,54521,-89.257902,45.924631,Closed-off public street,2013-12-05T12:14:05Z
1003679,West Point Farmers Market,Highway 45 South,West Point,Clay,Mississippi,39773,-88.658227,33.586015,Private business parking lot,2013-11-06T09:25:09Z
1000654,Lake of the Pines Farmers Market,Highway 49 at Wolf Road,Grass Valley,Nevada,California,95949,-121.123,38.9853,,2009-01-01T00:00:00Z
1001447,Carlisle County Farmers Market,Highway 51,Bardwell,Carlisle,Kentucky,42023,-89.0086,36.869,,2009-01-01T00:00:00Z
1000694,Sycamore Mall Farmers Market,Highway 6 & Sycamore Street,Iowa City,Johnson,Iowa,52240,-92.4618,42.6436,,2009-01-01T00:00:00Z
1010707,Clover Leaf Market,Highway 60,Billings,Christian,Missouri,65610,-93.4369918,36.9385754,,2016-04-10T03:01:24Z
1010694,Aurora Local Farmers' Market - Winter Market,Highway 60 and 39,Aurora,Lawrence,Missouri,65605,-93.717404,36.970302,,2016-04-10T11:05:46Z
1000415,Washington County Farmers Market,Highway 64,Plymouth,Washington,North Carolina,27962,-76.7449,35.8476,,2009-01-01T00:00:00Z
1005687,Cumberland County Farmers Market,Highway 70,Crossville,Cumberland,Tennessee,38557,-84.9026,35.9677,,2009-01-01T00:00:00Z
1001268,Bladen County Farmers Market,Highway 701 South,Elizabethtown,Bladen,North Carolina,28337,-78.7351,34.4178,,2009-01-01T00:00:00Z
1006506,Marion County Farmers Market,Highway 76,Mullins,Marion,South Carolina,29574,-79.1937,34.1885,,2009-01-01T00:00:00Z
1006092,Perry Farmers Market,"Highway 77 & Insterstate Highway 35, exit 185",Perry,Noble,Oklahoma,73077,-97.3295,36.2762,,2009-01-01T00:00:00Z
1001729,Stockton Farmers Market II,Highway 78 Next to Casey's,Stockton,Jo Daviess,Illinois,61085,-90.006781,42.348839,,2013-02-05T10:58:44Z
1009752,Haughton Market & Artisan Fair,Highway 80 East in Haughton,Haughton,Bossier,Louisiana,71037,-93.609141,32.555569,Private business parking lot,2014-05-08T10:10:42Z
1003642,Ashley County Farmers Market,Highway 82,Crossett,Ashley,Arkansas,71635,-91.9664,33.1353,,2009-01-01T00:00:00Z
1002395,Clay County Farmers Market,Highway 9,Ashland,Clay,Alabama,36251,-85.8491,33.2472,,2009-01-01T00:00:00Z
1004049,Elberta Farmer's Market,Highway 98,Elberta,Baldwin,Alabama,36530,-87.59908,30.41395,Private business parking lot,2014-06-06T05:21:14Z
1006821,Dundee Farmers Market,Highway 99 and 7th Street,Dundee,Yamhill,Oregon,97115,-123.015,45.2796,,2009-01-01T00:00:00Z
1004828,West Union Farmers Market,Highways 18 & 150,West Union,Fayette,Iowa,52175,-91.8194,42.9736,,2009-01-01T00:00:00Z
1004562,North Bend Farmers Market,Highways 79 & 30,North Bend,Dodge,Nebraska,68649,-96.7828,41.4678,,2009-01-01T00:00:00Z
1002848,Hilldale Farmers Market,"Hilldale Shopping Center, 702 N. Midvale Boulevard",Madison,Dane,Wisconsin,53705,-89.454803,43.071662,,2018-05-06T05:01:13Z
1003027,Princeton Farmers' Market,"Hinds Plaza, 55 Witherspoon St",Princeton,Mercer,New Jersey,08542,-74.6605145,40.3514776,Local government building grounds,2014-05-08T04:15:37Z
1003254,Laurens Farmers Market,Historic Downtown Laurens,Laurens,Laurens,South Carolina,29360,-82.0151,34.4946,,2009-01-01T00:00:00Z
1006069,The Minturn Market,Historic Downtown Minturn,Minturn,Eagle,Colorado,81645,-106.4315,39.58839,Private business parking lot,2012-02-05T10:03:23Z
1005422,Orange County Farmers Market II,Historic Downtwon Orange Train Station and Visitor Center,Orange,Orange,Virginia,22960,-78.1108,38.2454,,2009-01-01T00:00:00Z
1002735,Teche Area Farmers Market,Historic Main Street in downtown New Iberia (Bouligny Plaza),New Iberia,Iberia,Louisiana,70560,-91.8183494,30.0066231,Other,2015-05-03T09:46:00Z
1002730,Medina County Farmers Market,Historic Medina Square,Medina,Medina,Ohio,44256,-81.8636,41.1376,,2009-01-01T00:00:00Z
1005040,Salt Lake City Downtown Farmers Market,Historic Pioneer Park (300 S. 300 W.),Salt Lake City,Salt Lake,Utah,84101,-111.9012,40.7615,,2016-12-03T12:50:36Z
1005483,Brimfield at Hitchcock Free Academy,"Hitchcock Free Academy, a community center parking lot, at  2 Brookfield Rd.",Brimfield,Hampden,Massachusetts,01010,-72.199901,42.122751,Other,2016-07-03T04:44:39Z
1012711,Verde Valley Farmers' Market,Hollaman and Main,Camp Verde,Yavapai,Arizona,86322,-111.852131,34.564092,,2017-08-07T11:17:15Z
1005508,Pepperell Farmers Market,Hollis St at the Town Field,Pepperell,Middlesex,Massachusetts,01463,-71.58818,42.666928,Local government building grounds,2015-04-03T02:40:11Z
1007370,Tomah Area Farmers Market Association,Holton,Tomah,Monroe,Wisconsin,54660,-90.504,43.974,Local government building grounds,2013-02-04T08:31:41Z
1008618,Martin City Farm and Outdoor Market,Homes Road and 135th Street,Martin City,Jackson,Missouri,64147,-94.586592,38.882129,Private business parking lot,2015-03-06T10:35:22Z
1000658,Homewood Farmers Market,"Homewood Ski Resort, Parking Lot of Hwy. 89",Homewood,Placer,California,96141,-120.169,39.0978,,2009-01-01T00:00:00Z
1004240,Wabash Farmers Market,Honeywell Center parking lot,Wabash,Wabash,Indiana,46992,-85.8263,40.7954,,2009-01-01T00:00:00Z
1002376,Montrose Harvest Market Farmers Market,Honolulu & Ocean Avenue,Santa Barbara,Los Angeles,California,93101,-119.713,34.4222,,2009-01-01T00:00:00Z
1000636,Get Fresh Maui,Honopiilani HWY,Maui,Maui,Hawaii,96761,-156.657,20.8491,,May 25 2010  2:52PM
1003615,Vidinha Stadium (Sunshine Markets),Hoolako Road,Lihue,Kauai,Hawaii,96766,-159.355,21.9728,,2009-01-01T00:00:00Z
1004570,Hoopa Farmers Market,Hoopa Shopping Center,Hoopa,Humboldt,California,95546,-123.677,41.0492,,2009-01-01T00:00:00Z
1000690,Cedar City's Downtown Farmer's Market,Hoover & 100 West,Cedar City,Iron,Utah,84720,-113.063291,37.679456,Other,2015-10-04T05:09:58Z
1001284,Contoocook Farmers Market Winter,"Hopkinton Town Hall, 330 Main Street",Hopkinton,Merrimack,New Hampshire,03229,-71.672594,43.191131,Local government building grounds,2015-04-05T09:18:45Z
1005091,Mississippi Band of Choctaw Indians - Choctaw Farmers Market,Horticulture Training Facility Blackjack road,Choctaw,Neshoba,Mississippi,39350,-89.2847,33.3914,,2009-01-01T00:00:00Z
1006349,Kensington Farmers Market,Howard Ave Train Station Parking Lot,Kensington,Montgomery,Maryland,20895,-77.072332,39.026769,,2014-12-05T01:36:10Z
1005322,Burlingame Fresh Market Farmers Market,Howard Ave. & Park,Burlingame,San Mateo,California,94010,-122.346,37.5773,,2009-01-01T00:00:00Z
1006189,Mendocino Farmers Market,Howard St.,Mendocino,Mendocino,California,95460,-123.7974,39.30546,Closed-off public street,2014-02-04T02:20:35Z
1010283,Palmer/Three Rivers Farmers' Market,"Hryiewicz Park, 2150 Springfield Street.",Palmer/ Three Rivers,Hampden,Massachusetts,01080,-72.63159,42.135074,Local government building grounds,2014-03-06T11:17:42Z
1003717,Brillion Farmers Market,HuB Shopping Center Parking Lot,Brillion,Calumet,Wisconsin,54110,-88.0688,44.1794,,2009-01-01T00:00:00Z
1008840,Hubbard Lake Farmers' Market,Hubbard Lake Road and Hubert Road,Hubbard Lake,Alpena,Michigan,49747,-83.587669,44.859919,Other,2014-05-08T06:25:50Z
1000333,Benton Farmers Market,Huddleson,Benton,Franklin,Illinois,62812,-90.363,39.4823,,2009-01-01T00:00:00Z
1003307,Hoboken Uptown Farmers' Market,Hudson St between 13th and 14th Sts,Hoboken,Hudson,New Jersey,07030,-74.025106,40.75286,,2018-04-06T10:00:58Z
1010270,SHARE Food Program,Hunting Park Ave and Henry Ave,Philadelphia,Philadelphia,Pennsylvania,19129,-75.1785927,40.0050546,Other,2014-02-06T01:03:41Z
1004140,Harvest Festival at Bethel Woods,Hurd & West Shore Rds,Bethel,Sullivan,New York,12754,-74.8821,41.703,,Apr 20 2010 11:09AM
1004279,South Haven Farmers Market,Huron Street,South,Van Buren,Michigan,49090,-86.2723,42.4019,,Jun 15 2010  3:02PM
1005397,Enfield Farmers Market,Huse Park,Enfield,Grafton,New Hampshire,03748,-72.1438,43.6445,Local government building grounds,2011-09-06T02:07:02Z
1003368,JPG Tri State Farmers Market,Hwy  34 & Hwy 85,Belle Fourche,Butte,South Dakota,57717,-103.869896,44.656932,Other,2014-05-06T11:12:08Z
1003525,Yachats Farmers Market,Hwy 101 and 4th Street,Yachats,Lincoln,Oregon,97498,-124.1044104,44.3123618,Other,2013-05-05T11:20:01Z
1009914,Newport Farmer's Market,Hwy 101 and Angle St.,Newport,Lincoln,Oregon,97365,-124.0543361,44.6344577,Closed-off public street,2014-11-04T06:59:24Z
1001549,Fair Grove Farmers' Market,Hwy 125 & Main Street,Fair Grove,Greene,Missouri,65648,-93.150849,37.3837,Other,2016-07-03T04:37:21Z
1003849,Dyersville Area Farmers' Market,Hwy 136,Dyersville,Dubuque,Iowa,52040,-91.11279,42.48014,,2016-07-03T11:29:36Z
1000824,Los Banos Certified Farmers Market,Hwy 152 & Pacheco Park,Los Banos,Merced,California,93635,-120.846041,37.056793,Local government building grounds,2016-07-03T04:39:30Z
1006709,Taylorsville Farmers Market Inc.,"Hwy 155, in front of BP Station",Elk Creek,Spencer,Kentucky,40071,-85.3672,38.0989,Private business parking lot,2013-07-01T10:25:03Z
1012283,Painted Desert Farmer's Market,Hwy 160 and Hwy 264,Tuba City,Coconino,Arizona,86045,-111.227557,36.120033,,2016-06-07T07:03:42Z
1003046,Dousman Farmers Market,Hwy 18 & 67,Dousman,Waukesha,Wisconsin,53118,-88.4624156,43.0224474,,2018-06-06T10:24:42Z
1008532,Dora Farmers' Market,Hwy 181,Sycamore,Ozark,Missouri,65760,-92.272695,36.717612,Private business parking lot,2015-02-06T10:47:20Z
1000508,Market on the Square,Hwy 18E and Hwy 19N,Zebulon,Pike,Georgia,30295,-84.3424,33.1023,Private business parking lot,2015-11-04T08:52:02Z
1005430,Gibbon Farmer's Market,Hwy 19,Gibbon,Sibley,Minnesota,55335,-94.5487,44.534,Private business parking lot,2012-12-05T04:26:58Z
1008174,Haleyville Farmers Market,Hwy 195 and 20th Ave.,Haleyville,Winston,Alabama,35553,-87.608253,34.231733,Local government building grounds,2015-07-05T12:15:41Z
1001855,Madison County Farmers & Artisans Market,Hwy 213,Mars Hill,Madison,North Carolina,28754,-82.55427,35.8264,Educational institution,2015-07-03T12:54:36Z
1002701,Roscoe Main StreetSquare Farmers Market,Hwy 251 and Williams Dr.,Roscoe,Winnebago,Illinois,61937,-89.0127,42.4213,,2009-01-01T00:00:00Z
1002739,Daly City Certified Farmers' Market at Serramonte Center,Hwy 280 and Serramonte Blvd.,Daly City,San Mateo,California,94015,-122.47041,37.674302,,2017-08-07T05:34:57Z
1008610,Liberty Wednesday Farmers' Market,Hwy 291 and Hwy 152,Liberty,Clay,Missouri,64068,-94.444108,39.243952,Private business parking lot,2015-03-06T09:42:49Z
1005043,Orange County HomeGrown Farmers Markets - Paoli,"Hwy 37, Front Parking lot of Walmart",Paoli,Orange,Indiana,47454,-86.468321,38.5561663,Private business parking lot,2015-02-03T11:44:01Z
1008675,Pierce City Farmers' Market,"Hwy 37, Hwy 97 and Locust Street",Pierce City,Lawrence,Missouri,65723,-94.004404,36.944596,Private business parking lot,2015-03-06T03:11:12Z
1005272,Adelanto Stadium Farmers Market,Hwy 395 & Rancho Drive,Victorville,San Bernardino,California,92392,-117.405,34.5593,,2009-01-01T00:00:00Z
1008608,Lake Saint Louis Farmers and Artists Market,Hwy 40 and Lake Saint Louis Boulevard,O'Fallon,St. Charles,Missouri,63366,-90.770229,38.805214,Private business parking lot,2015-03-06T09:36:25Z
1003124,Erwin Farmers Market,"Hwy 421 and intersection Hwy 55 goes into Erwin, 1 mile on the right, around the gazebo across from the Suntrust Bank.",Erwin,Harnett,North Carolina,28339,-78.6473444444444,35.3239944444444,,2014-05-04T06:48:42Z
1008583,Hartville Farmers' Market,Hwy 5 and Hwy 38,Hartville,Wright,Missouri,65667,-92.510212,37.250927,Local government building grounds,2015-02-06T04:39:56Z
1008492,Dayton Farmers Market,Hwy 50 and 2nd Ave.,Dayton,Lyon,Nevada,89403,-119.591026,39.238469,,2018-03-06T01:31:41Z
1011674,Mora Valley Farmers Market,Hwy 518 MM 30,Mora,Mora,New Mexico,87712,-105.330218,35.973922,,2017-01-08T11:08:43Z
1002287,North Prairie Farmers Market - Velva,Hwy 52 and Hwy 41,Velva,McHenry,North Dakota,58790,-100.926,48.0524,Local government building grounds,2012-04-05T03:16:28Z
1011395,Farmers' Market in Camdenton,Hwy 54 and 5,Camdenton,Camden,Missouri,65020,-92.7347344,38.0150709,,2015-04-08T11:29:31Z
1001898,Marsing Farmers Market,Hwy 55 & Snake River,Marsing,Owyhee,Idaho,83639,-116.801,43.5473,Local government building grounds,2012-10-04T11:54:56Z
1011250,Monett Area Farmer's Market,Hwy 60 and Hwy 37,Monett,Barry,Missouri,65708,-93.925624,36.910581,,2016-05-06T05:18:46Z
1001851,Blanchard Farmers' Market,"Hwy 62, west of Main St.",Blanchard,McClain,Oklahoma,73010,-97.659273,35.137967,Private business parking lot,2012-07-05T10:44:38Z
1008694,Rolla Farmers' Market,Hwy 63,Rolla,Phelps,Missouri,65401,-91.780263,37.922004,Local government building grounds,2015-03-06T04:08:33Z
1005165,Martin County Farmers Market,Hwy 64 beside Highway Patrol Station,Williamston,Martin,North Carolina,27892,-77.0913,35.8396,,2009-01-01T00:00:00Z
1005936,Bee Hive Farmers' Market,"Hwy 67 North, Sycamore Plaza behind Orscheln Farm Store in Poplar Bluff",Poplar Bluff,Butler,Missouri,63764,-90.3849,36.7588,,2009-01-01T00:00:00Z
1000214,Warren Farmers Market,Hwy 75 and Hwy 1,Warren,Marshall,Minnesota,56762,-96.7720277,48.1951225,Local government building grounds,2012-09-05T10:49:26Z
1000411,Towns County Farmers Market,Hwy 76 West,Hiawassee,Towns,Georgia,30546,-83.771331,34.963227,Local government building grounds,2015-01-03T10:10:40Z
1006476,Bruce Community Farmers Market,Hwy 8 and N. Alvey Street,BRUCE,Rusk,Wisconsin,54819,-91.274268,45.455411,,2015-03-08T06:57:32Z
1005891,Demopolis Farmers Market,Hwy 80 East,Dempolis,Marengo,Alabama,36732,-87.8346,32.5148,,2009-01-01T00:00:00Z
1003370,MELLETTE COUNTY,Hwy 83 Gus Stop parking lot,White River,Mellette,South Dakota,57579,-100.749,43.5686,Private business parking lot,2013-10-07T02:37:27Z
1005645,Amador Farmers' Market-- Pine Grove,Hwy 88 at Irishtown Rd.,Pine Grove,Amador,California,95665,-120.7741018,38.3488023,,2017-03-03T05:51:19Z
1006166,Buffalo Center Farmers Market,Hwy 9 west of Drivers Choice Restaurant,Buffalo Center,Winnebago,Iowa,550424,-93.9466,43.3858,,2009-01-01T00:00:00Z
1001836,Indianola Farmers Market,Hwy 92 at Fairground west gate,Indianola,Warren,Iowa,50125,-93.5682,41.3593,,2009-01-01T00:00:00Z
1009896,Sherman County Farmers Market,Hwy 97,Moro,Sherman,Oregon,97039,-120.731598,45.483229,Local government building grounds,2014-10-04T03:26:14Z
